"[60, 51, 25, 3, 13]",39.2,8388728,20160000,0.41610753968253966
"[60, 52, 25, 3, 13]",41.3,8412177,20160000,0.4172706845238095
"[60, 53, 25, 3, 13]",40.8,8384327,20160000,0.4158892361111111
"[60, 54, 25, 3, 13]",41.7,8388722,20160000,0.4161072420634921
"[60, 55, 25, 3, 13]",42.2,8384114,20160000,0.4158786706349206
"[60, 56, 25, 3, 13]",43.6,8376465,20160000,0.41549925595238096
"[60, 57, 25, 3, 13]",42.2,8376495,20160000,0.41550074404761905
"[60, 58, 25, 3, 13]",44.0,8385760,20160000,0.4159603174603175
"[60, 59, 25, 3, 13]",43.7,8358959,20160000,0.41463090277777775
"[60, 60, 25, 3, 13]",42.1,8347041,20160000,0.41403973214285716
"[60, 61, 25, 3, 13]",40.2,8350647,20160000,0.4142186011904762
"[60, 62, 25, 3, 13]",44.7,8361631,20160000,0.41476344246031743
"[60, 63, 25, 3, 13]",42.5,8328673,20160000,0.413128621031746
"[60, 64, 25, 3, 13]",41.6,8318135,20160000,0.41260590277777776
"[60, 65, 25, 3, 13]",44.0,8309328,20160000,0.4121690476190476
"[60, 66, 25, 3, 13]",42.0,8295913,20160000,0.41150362103174604
"[60, 67, 25, 3, 13]",40.9,8287917,20160000,0.411106994047619
"[60, 68, 25, 3, 13]",42.1,8269521,20160000,0.41019449404761904
"[60, 69, 25, 3, 13]",42.4,8274072,20160000,0.4104202380952381
"[60, 70, 25, 3, 13]",42.7,8255219,20160000,0.40948506944444446
"[60, 71, 25, 3, 13]",44.0,8253261,20160000,0.4093879464285714
"[60, 72, 25, 3, 13]",42.8,8236553,20160000,0.40855917658730156
"[60, 73, 25, 3, 13]",43.3,8234319,20160000,0.4084483630952381
"[60, 74, 25, 3, 13]",41.9,8217259,20160000,0.40760213293650793
"[60, 75, 25, 3, 13]",41.1,8210027,20160000,0.40724340277777776
"[60, 76, 25, 3, 13]",41.7,8203140,20160000,0.4069017857142857
"[60, 77, 25, 3, 13]",40.5,8190837,20160000,0.40629151785714285
"[60, 78, 25, 3, 13]",43.1,8194418,20160000,0.4064691468253968
"[60, 79, 25, 3, 13]",43.4,8181749,20160000,0.4058407242063492
"[60, 80, 25, 3, 13]",42.7,8162143,20160000,0.40486820436507936
"[60, 81, 25, 3, 13]",43.7,8161237,20160000,0.4048232638888889
"[60, 82, 25, 3, 13]",42.5,8152061,20160000,0.4043681051587302
"[60, 83, 25, 3, 13]",42.8,8128999,20160000,0.40322415674603174
"[60, 84, 25, 3, 13]",44.1,8122340,20160000,0.4028938492063492
"[60, 85, 25, 3, 13]",43.3,8109484,20160000,0.4022561507936508
"[60, 86, 25, 3, 13]",43.4,8094588,20160000,0.4015172619047619
"[60, 87, 25, 3, 13]",44.0,8074158,20160000,0.40050386904761903
"[60, 88, 25, 3, 13]",42.5,8050894,20160000,0.3993499007936508
"[60, 89, 25, 3, 13]",41.9,8013153,20160000,0.3974778273809524
"[60, 90, 25, 3, 13]",41.0,7967622,20160000,0.39521934523809527
"[60, 91, 25, 3, 13]",43.2,7938306,20160000,0.39376517857142856
"[60, 92, 25, 3, 13]",43.4,7937958,20160000,0.39374791666666664
"[60, 93, 25, 3, 13]",42.9,7916013,20160000,0.392659375
"[60, 94, 25, 3, 13]",42.4,7908343,20160000,0.3922789186507937
"[60, 95, 25, 3, 13]",43.2,7886303,20160000,0.3911856646825397
"[60, 96, 25, 3, 13]",42.5,7884274,20160000,0.39108501984126987
"[60, 97, 25, 3, 13]",42.4,7872315,20160000,0.3904918154761905
"[60, 98, 25, 3, 13]",41.9,7868963,20160000,0.3903255456349206
"[60, 99, 25, 3, 13]",40.8,7852474,20160000,0.3895076388888889
"[60, 100, 25, 3, 13]",42.9,7846660,20160000,0.389219246031746
"[60, 101, 25, 3, 13]",41.3,7820791,20160000,0.3879360615079365
"[60, 102, 25, 3, 13]",39.9,7818590,20160000,0.38782688492063494
"[60, 103, 25, 3, 13]",43.0,7818575,20160000,0.38782614087301587
"[60, 104, 25, 3, 13]",43.1,7802935,20160000,0.3870503472222222
"[60, 105, 25, 3, 13]",42.2,7783800,20160000,0.38610119047619046
"[60, 106, 25, 3, 13]",43.8,7773838,20160000,0.3856070436507936
"[60, 107, 25, 3, 13]",42.0,7764099,20160000,0.38512395833333335
"[60, 108, 25, 3, 13]",43.0,7751793,20160000,0.3845135416666667
"[60, 109, 25, 3, 13]",42.8,7727104,20160000,0.3832888888888889
"[60, 110, 25, 3, 13]",43.3,7716697,20160000,0.3827726686507936
"[60, 111, 25, 3, 13]",42.8,7700427,20160000,0.381965625
"[60, 112, 25, 3, 13]",43.1,7694079,20160000,0.38165074404761906
"[60, 113, 25, 3, 13]",42.6,7671581,20160000,0.3805347718253968
"[60, 114, 25, 3, 13]",42.4,7650621,20160000,0.3794950892857143
"[60, 115, 25, 3, 13]",42.9,7628570,20160000,0.37840128968253967
"[60, 116, 25, 3, 13]",42.3,7600217,20160000,0.37699489087301585
"[60, 117, 25, 3, 13]",43.8,7560103,20160000,0.37500510912698415
"[61, 117, 25, 3, 13]",44.5,7567762,20160000,0.3753850198412698
"[62, 117, 25, 3, 13]",44.7,7575139,20160000,0.3757509424603175
"[63, 117, 25, 3, 13]",44.0,7553497,20160000,0.3746774305555556
"[64, 117, 25, 3, 13]",44.6,7544239,20160000,0.37421820436507935
"[65, 117, 25, 3, 13]",44.6,7556225,20160000,0.374812748015873
"[66, 117, 25, 3, 13]",44.2,7532078,20160000,0.3736149801587302
"[67, 117, 25, 3, 13]",43.5,7538834,20160000,0.3739500992063492
"[68, 117, 25, 3, 13]",44.7,7557307,20160000,0.3748664186507937
"[69, 117, 25, 3, 13]",44.3,7543170,20160000,0.37416517857142856
"[70, 117, 25, 3, 13]",44.6,7552835,20160000,0.37464459325396826
"[71, 117, 25, 3, 13]",45.0,7529087,20160000,0.37346661706349205
"[72, 117, 25, 3, 13]",44.6,7526814,20160000,0.373353869047619
"[73, 117, 25, 3, 13]",44.1,7530002,20160000,0.37351200396825396
"[74, 117, 25, 3, 13]",45.1,7532623,20160000,0.3736420138888889
"[75, 117, 25, 3, 13]",45.9,7533374,20160000,0.37367926587301586
"[76, 117, 25, 3, 13]",45.1,7524438,20160000,0.3732360119047619
"[77, 117, 25, 3, 13]",44.7,7520376,20160000,0.3730345238095238
"[78, 117, 25, 3, 13]",46.6,7527287,20160000,0.37337733134920637
"[79, 117, 25, 3, 13]",45.2,7497145,20160000,0.37188219246031745
"[80, 117, 25, 3, 13]",45.7,7503702,20160000,0.3722074404761905
"[81, 117, 25, 3, 13]",43.6,7506654,20160000,0.372353869047619
"[82, 117, 25, 3, 13]",46.4,7504244,20160000,0.3722343253968254
"[83, 117, 25, 3, 13]",46.3,7493973,20160000,0.3717248511904762
"[84, 117, 25, 3, 13]",46.3,7489871,20160000,0.371521378968254
"[85, 117, 25, 3, 13]",45.8,7487505,20160000,0.37140401785714283
"[86, 117, 25, 3, 13]",46.4,7492892,20160000,0.37167123015873016
"[87, 117, 25, 3, 13]",46.2,7483400,20160000,0.37120039682539685
"[88, 117, 25, 3, 13]",45.9,7479058,20160000,0.37098501984126986
"[89, 117, 25, 3, 13]",44.0,7470586,20160000,0.37056478174603175
"[90, 117, 25, 3, 13]",46.3,7459944,20160000,0.37003690476190476
"[91, 117, 25, 3, 13]",45.9,7462649,20160000,0.37017108134920634
"[92, 117, 25, 3, 13]",46.2,7460425,20160000,0.37006076388888887
"[93, 117, 25, 3, 13]",45.9,7460998,20160000,0.3700891865079365
"[94, 117, 25, 3, 13]",47.0,7454496,20160000,0.3697666666666667
"[95, 117, 25, 3, 13]",46.4,7438313,20160000,0.3689639384920635
"[96, 117, 25, 3, 13]",47.2,7425475,20160000,0.36832713293650793
"[97, 117, 25, 3, 13]",47.3,7430549,20160000,0.3685788194444444
"[98, 117, 25, 3, 13]",46.6,7424833,20160000,0.3682952876984127
"[99, 117, 25, 3, 13]",45.8,7419094,20160000,0.36801061507936506
"[100, 117, 25, 3, 13]",45.8,7409931,20160000,0.3675561011904762
"[101, 117, 25, 3, 13]",46.0,7408661,20160000,0.3674931051587302
"[102, 117, 25, 3, 13]",47.0,7401156,20160000,0.36712083333333334
"[103, 117, 25, 3, 13]",47.9,7406632,20160000,0.3673924603174603
"[104, 117, 25, 3, 13]",47.4,7392676,20160000,0.3667001984126984
"[105, 117, 25, 3, 13]",46.4,7384967,20160000,0.3663178075396825
"[106, 117, 25, 3, 13]",46.7,7384710,20160000,0.36630505952380954
"[107, 117, 25, 3, 13]",47.2,7364774,20160000,0.3653161706349206
"[108, 117, 25, 3, 13]",47.1,7359095,20160000,0.3650344742063492
"[109, 117, 25, 3, 13]",48.4,7345229,20160000,0.3643466765873016
"[110, 117, 25, 3, 13]",48.9,7337550,20160000,0.36396577380952383
"[111, 117, 25, 3, 13]",48.7,7332132,20160000,0.3636970238095238
"[112, 117, 25, 3, 13]",48.1,7316373,20160000,0.3629153273809524
"[112, 117, 25, 3, 14]",47.7,7317256,20160000,0.36295912698412697
"[112, 117, 26, 3, 14]",47.9,7317381,20160000,0.3629653273809524
"[112, 117, 27, 3, 14]",49.3,7332259,20160000,0.3637033234126984
"[112, 117, 28, 3, 14]",49.9,7350611,20160000,0.3646136408730159
"[112, 117, 29, 3, 14]",49.2,7331011,20160000,0.36364141865079364
"[112, 117, 30, 3, 14]",47.4,7303582,20160000,0.3622808531746032
"[112, 117, 31, 3, 14]",47.1,7303579,20160000,0.36228070436507936
"[112, 117, 32, 3, 14]",47.1,7303103,20160000,0.36225709325396827
"[112, 117, 33, 3, 14]",48.6,7300060,20160000,0.36210615079365077
"[112, 117, 34, 3, 14]",49.4,7300910,20160000,0.3621483134920635
"[112, 117, 35, 3, 14]",52.3,7276012,20160000,0.36091329365079367
"[112, 117, 36, 3, 14]",52.3,7276012,20160000,0.36091329365079367
"[112, 117, 37, 3, 14]",52.3,7280568,20160000,0.3611392857142857
"[112, 117, 38, 3, 14]",52.2,7281179,20160000,0.36116959325396825
"[112, 117, 39, 3, 14]",53.7,7301814,20160000,0.3621931547619048
"[112, 117, 40, 3, 14]",51.3,7249865,20160000,0.35961631944444444
"[112, 117, 41, 3, 14]",51.9,7245750,20160000,0.3594122023809524
"[112, 117, 42, 3, 14]",51.9,7245750,20160000,0.3594122023809524
"[112, 117, 43, 3, 14]",51.9,7243703,20160000,0.3593106646825397
"[112, 117, 44, 3, 14]",51.8,7244795,20160000,0.3593648313492063
"[112, 117, 45, 3, 14]",53.8,7227900,20160000,0.3585267857142857
"[112, 117, 46, 3, 14]",54.3,7223169,20160000,0.3582921130952381
"[112, 117, 47, 3, 14]",54.6,7223034,20160000,0.3582854166666667
"[112, 117, 48, 3, 14]",54.6,7223034,20160000,0.3582854166666667
"[112, 117, 49, 3, 14]",54.7,7223742,20160000,0.35832053571428574
"[112, 117, 50, 3, 14]",56.0,7198328,20160000,0.35705992063492065
"[112, 117, 51, 3, 14]",56.3,7180887,20160000,0.3561947916666667
"[112, 117, 52, 3, 14]",55.9,7175610,20160000,0.3559330357142857
"[112, 117, 53, 3, 14]",55.9,7175616,20160000,0.3559333333333333
"[112, 117, 54, 3, 14]",55.9,7175616,20160000,0.3559333333333333
"[112, 117, 55, 3, 14]",55.3,7152408,20160000,0.3547821428571429
"[112, 117, 56, 3, 14]",58.2,7132397,20160000,0.35378953373015876
"[112, 117, 57, 3, 14]",58.8,7085087,20160000,0.35144280753968254
"[112, 117, 58, 3, 14]",59.2,7043302,20160000,0.3493701388888889
"[112, 117, 58, 3, 15]",59.2,7043447,20160000,0.34937733134920634
"[112, 117, 58, 3, 16]",58.8,7044302,20160000,0.3494197420634921
"[112, 117, 58, 3, 17]",59.7,7015298,20160000,0.3479810515873016
"[112, 117, 58, 3, 18]",60.1,7005285,20160000,0.347484375
"[112, 117, 58, 3, 19]",60.1,7004867,20160000,0.3474636408730159
"[112, 117, 58, 3, 20]",60.1,7004867,20160000,0.3474636408730159
"[112, 117, 58, 3, 21]",60.1,7004867,20160000,0.3474636408730159
"[112, 117, 58, 3, 22]",61.0,6952445,20160000,0.3448633432539683
"[112, 117, 58, 3, 23]",61.3,6878653,20160000,0.3412030257936508
"[112, 117, 58, 3, 24]",62.0,6873210,20160000,0.34093303571428574
"[112, 117, 58, 3, 25]",62.1,6874591,20160000,0.3410015376984127
"[112, 117, 58, 3, 26]",62.1,6874396,20160000,0.3409918650793651
"[112, 117, 58, 3, 27]",62.1,6874971,20160000,0.3410203869047619
"[112, 117, 58, 3, 28]",61.3,6855061,20160000,0.3400327876984127
"[112, 117, 58, 3, 29]",69.4,6685723,20160000,0.33163308531746033
"[112, 117, 58, 3, 30]",69.9,6651223,20160000,0.3299217757936508
"[112, 117, 58, 3, 31]",69.9,6651243,20160000,0.32992276785714286
"[112, 117, 58, 3, 32]",69.9,6651934,20160000,0.32995704365079365
"[112, 117, 58, 3, 33]",69.9,6649470,20160000,0.3298348214285714
"[112, 117, 58, 3, 34]",69.9,6647081,20160000,0.32971631944444446
"[112, 117, 58, 3, 35]",69.9,6630376,20160000,0.32888769841269844
"[112, 117, 58, 3, 36]",70.1,6612122,20160000,0.3279822420634921
"[112, 117, 58, 3, 37]",70.1,6608781,20160000,0.32781651785714283
"[112, 117, 58, 3, 38]",70.2,6607770,20160000,0.327766369047619
"[112, 117, 58, 3, 39]",69.9,6608463,20160000,0.32780074404761905
"[112, 117, 58, 3, 40]",70.1,6606683,20160000,0.3277124503968254
"[112, 117, 58, 3, 41]",70.0,6604985,20160000,0.3276282242063492
"[112, 117, 58, 3, 42]",69.9,6604877,20160000,0.3276228670634921
"[112, 117, 58, 3, 43]",69.9,6604667,20160000,0.3276124503968254
"[112, 117, 58, 3, 44]",69.7,6604846,20160000,0.3276213293650794
"[112, 117, 58, 3, 45]",69.6,6601177,20160000,0.32743933531746033
"[112, 117, 58, 3, 46]",69.8,6595241,20160000,0.32714489087301585
"[112, 117, 58, 3, 47]",70.1,6589120,20160000,0.3268412698412698
"[112, 117, 58, 3, 48]",70.0,6587063,20160000,0.3267392361111111
"[112, 117, 58, 3, 49]",70.0,6587039,20160000,0.32673804563492065
"[112, 117, 58, 3, 50]",69.9,6587493,20160000,0.3267605654761905
"[112, 117, 58, 3, 51]",69.9,6580980,20160000,0.3264375
"[112, 117, 58, 3, 52]",69.6,6564339,20160000,0.3256120535714286
"[112, 117, 58, 3, 53]",70.0,6557015,20160000,0.3252487599206349
"[112, 117, 58, 3, 54]",70.0,6557327,20160000,0.3252642361111111
"[112, 117, 58, 3, 55]",70.0,6557831,20160000,0.3252892361111111
"[112, 117, 58, 3, 56]",70.0,6556679,20160000,0.32523209325396824
"[112, 117, 58, 3, 57]",69.8,6549460,20160000,0.32487400793650795
"[112, 117, 58, 3, 58]",69.7,6533473,20160000,0.324081001984127
"[112, 117, 58, 3, 59]",69.8,6514499,20160000,0.3231398313492064
"[112, 117, 58, 3, 60]",69.8,6514541,20160000,0.32314191468253967
"[112, 117, 58, 3, 61]",69.8,6515225,20160000,0.32317584325396825
"[112, 117, 58, 3, 62]",69.8,6515321,20160000,0.32318060515873015
"[112, 117, 58, 3, 63]",69.7,6513875,20160000,0.32310887896825397
"[112, 117, 58, 3, 64]",69.7,6504581,20160000,0.3226478670634921
"[112, 117, 58, 3, 65]",69.7,6486875,20160000,0.32176959325396826
"[112, 117, 58, 4, 65]",69.7,6486953,20160000,0.3217734623015873
"[112, 117, 58, 5, 65]",69.7,6486953,20160000,0.3217734623015873
"[112, 117, 58, 6, 65]",70.0,6432941,20160000,0.31909429563492064
"[112, 117, 58, 7, 65]",70.4,6400378,20160000,0.31747906746031745
"[112, 117, 58, 8, 65]",69.9,6386304,20160000,0.3167809523809524
"[112, 117, 58, 9, 65]",69.8,6384521,20160000,0.3166925099206349
"[112, 117, 58, 10, 65]",69.8,6384521,20160000,0.3166925099206349
"[112, 117, 58, 11, 65]",69.8,6384521,20160000,0.3166925099206349
"[112, 117, 58, 12, 65]",69.6,6367943,20160000,0.3158701884920635
"[112, 117, 58, 13, 65]",69.0,6359455,20160000,0.31544915674603174
"[112, 117, 58, 14, 65]",69.6,6358777,20160000,0.3154155257936508
"[112, 117, 58, 15, 65]",69.6,6358777,20160000,0.3154155257936508
"[112, 117, 58, 16, 65]",68.8,6334683,20160000,0.3142203869047619
"[112, 117, 58, 17, 65]",70.6,6308857,20160000,0.3129393353174603
"[112, 117, 58, 18, 65]",70.1,6300171,20160000,0.31250848214285715
"[112, 117, 58, 19, 65]",70.5,6299536,20160000,0.3124769841269841
"[112, 117, 58, 20, 65]",70.5,6299536,20160000,0.3124769841269841
"[112, 117, 58, 21, 65]",70.5,6299536,20160000,0.3124769841269841
"[112, 117, 58, 22, 65]",70.7,6273370,20160000,0.3111790674603175
"[112, 117, 58, 23, 65]",71.0,6249747,20160000,0.3100072916666667
"[112, 117, 58, 24, 65]",71.3,6245395,20160000,0.3097914186507936
"[112, 117, 58, 25, 65]",71.3,6245395,20160000,0.3097914186507936
"[112, 117, 58, 26, 65]",71.3,6245395,20160000,0.3097914186507936
"[112, 117, 58, 27, 65]",71.3,6245395,20160000,0.3097914186507936
"[112, 117, 58, 28, 65]",70.8,6232780,20160000,0.3091656746031746
"[112, 117, 58, 29, 65]",70.6,6222021,20160000,0.30863199404761904
"[112, 117, 58, 30, 65]",70.6,6222021,20160000,0.30863199404761904
"[112, 117, 58, 31, 65]",70.6,6222021,20160000,0.30863199404761904
"[112, 117, 58, 32, 65]",70.8,6204196,20160000,0.3077478174603175
"[112, 117, 58, 33, 65]",71.2,6186591,20160000,0.30687455357142857
"[112, 117, 58, 34, 65]",69.9,6171948,20160000,0.30614821428571426
"[112, 117, 58, 35, 65]",69.8,6170110,20160000,0.30605704365079367
"[112, 117, 58, 36, 65]",69.8,6170110,20160000,0.30605704365079367
"[112, 117, 58, 37, 65]",69.8,6170110,20160000,0.30605704365079367
"[112, 117, 58, 38, 65]",71.0,6137354,20160000,0.30443224206349206
"[112, 117, 58, 39, 65]",71.4,6126227,20160000,0.30388030753968254
"[112, 117, 58, 40, 65]",71.5,6126168,20160000,0.3038773809523809
"[112, 117, 58, 41, 65]",71.5,6126168,20160000,0.3038773809523809
"[112, 117, 58, 42, 65]",71.5,6126168,20160000,0.3038773809523809
"[112, 117, 58, 43, 65]",71.5,6126168,20160000,0.3038773809523809
"[112, 117, 58, 44, 65]",71.2,6118340,20160000,0.3034890873015873
"[112, 117, 58, 45, 65]",71.2,6114073,20160000,0.30327743055555556
"[112, 117, 58, 46, 65]",71.3,6113922,20160000,0.3032699404761905
"[112, 117, 58, 47, 65]",71.3,6113922,20160000,0.3032699404761905
"[112, 117, 58, 48, 65]",72.3,6088091,20160000,0.30198864087301586
"[112, 117, 58, 49, 65]",72.0,6069625,20160000,0.30107266865079363
"[112, 117, 58, 50, 65]",72.0,6055589,20160000,0.30037643849206347
"[112, 117, 58, 51, 65]",72.1,6052328,20160000,0.30021468253968253
"[112, 117, 58, 52, 65]",72.0,6052324,20160000,0.30021448412698415
"[112, 117, 58, 53, 65]",72.0,6052324,20160000,0.30021448412698415
"[112, 117, 58, 54, 65]",72.2,6019762,20160000,0.2985993055555556
"[112, 117, 58, 55, 65]",72.9,6012962,20160000,0.298262003968254
"[112, 117, 58, 56, 65]",73.0,6007733,20160000,0.29800262896825397
"[112, 117, 58, 57, 65]",73.0,6007586,20160000,0.2979953373015873
"[112, 117, 58, 58, 65]",73.0,6007586,20160000,0.2979953373015873
"[112, 117, 58, 59, 65]",73.0,6007586,20160000,0.2979953373015873
"[112, 117, 58, 60, 65]",73.1,5993860,20160000,0.29731448412698414
"[112, 117, 58, 61, 65]",72.9,5988601,20160000,0.29705362103174604
"[112, 117, 58, 62, 65]",73.0,5987326,20160000,0.296990376984127
"[112, 117, 58, 63, 65]",72.8,5987162,20160000,0.29698224206349205
"[112, 117, 58, 64, 65]",72.2,5957160,20160000,0.29549404761904763
"[112, 117, 58, 65, 65]",71.9,5937684,20160000,0.2945279761904762
"[112, 117, 58, 66, 65]",72.4,5925973,20160000,0.29394707341269843
"[112, 117, 58, 67, 65]",72.5,5918642,20160000,0.29358343253968255
"[112, 117, 58, 68, 65]",72.5,5918675,20160000,0.29358506944444446
"[112, 117, 58, 69, 65]",72.5,5918652,20160000,0.29358392857142857
"[112, 117, 58, 70, 65]",72.5,5902802,20160000,0.2927977182539683
"[112, 117, 58, 71, 65]",72.6,5888143,20160000,0.29207058531746033
"[112, 117, 58, 72, 65]",72.8,5877787,20160000,0.29155689484126984
"[112, 117, 58, 73, 65]",72.6,5874336,20160000,0.2913857142857143
"[112, 117, 58, 74, 65]",72.5,5874042,20160000,0.29137113095238093
"[112, 117, 58, 75, 65]",72.5,5873646,20160000,0.2913514880952381
"[112, 117, 58, 76, 65]",72.0,5863305,20160000,0.2908385416666667
"[112, 117, 58, 77, 65]",72.4,5848782,20160000,0.2901181547619048
"[112, 117, 58, 78, 65]",72.4,5843088,20160000,0.2898357142857143
"[112, 117, 58, 79, 65]",72.4,5842012,20160000,0.28978234126984126
"[112, 117, 58, 80, 65]",72.3,5841558,20160000,0.28975982142857143
"[112, 117, 58, 81, 65]",72.3,5841558,20160000,0.28975982142857143
"[112, 117, 58, 82, 65]",72.6,5824929,20160000,0.2889349702380952
"[112, 117, 58, 83, 65]",72.5,5806351,20160000,0.28801344246031746
"[112, 117, 58, 84, 65]",73.0,5796791,20160000,0.2875392361111111
"[112, 117, 58, 85, 65]",72.9,5796036,20160000,0.2875017857142857
"[112, 117, 58, 86, 65]",73.0,5795322,20160000,0.2874663690476191
"[112, 117, 58, 87, 65]",73.0,5795322,20160000,0.2874663690476191
"[112, 117, 58, 88, 65]",73.1,5783261,20160000,0.2868681051587302
"[112, 117, 58, 89, 65]",72.9,5769041,20160000,0.286162748015873
"[112, 117, 58, 90, 65]",72.7,5760046,20160000,0.2857165674603175
"[112, 117, 58, 91, 65]",72.7,5758770,20160000,0.2856532738095238
"[112, 117, 58, 92, 65]",72.7,5758770,20160000,0.2856532738095238
"[112, 117, 58, 93, 65]",72.7,5758770,20160000,0.2856532738095238
"[112, 117, 58, 94, 65]",72.9,5747269,20160000,0.2850827876984127
"[112, 117, 58, 95, 65]",73.3,5733015,20160000,0.28437574404761906
"[112, 117, 58, 96, 65]",73.3,5721933,20160000,0.28382604166666664
"[112, 117, 58, 97, 65]",73.3,5718540,20160000,0.2836577380952381
"[112, 117, 58, 98, 65]",73.3,5718540,20160000,0.2836577380952381
"[112, 117, 58, 99, 65]",73.3,5718540,20160000,0.2836577380952381
"[112, 117, 58, 100, 65]",73.0,5707824,20160000,0.2831261904761905
"[112, 117, 58, 101, 65]",73.2,5689122,20160000,0.2821985119047619
"[112, 117, 58, 102, 65]",73.1,5670000,20160000,0.28125
"[112, 117, 58, 103, 65]",73.1,5653764,20160000,0.2804446428571429
"[112, 117, 58, 103, 66]",73.1,5484198,20160000,0.272033630952381
"[112, 117, 58, 104, 66]",72.9,5402136,20160000,0.26796309523809525
"[112, 117, 59, 104, 66]",73.2,4219716,20160000,0.20931130952380952
