"[2, 5, 6, 0, 68]",37.2,9912757,20160000,0.4917042162698413
"[2, 5, 6, 0, 69]",37.2,9912757,20160000,0.4917042162698413
"[2, 5, 6, 0, 70]",37.2,9912757,20160000,0.4917042162698413
"[2, 5, 6, 0, 71]",33.7,9862569,20160000,0.48921473214285716
"[2, 5, 6, 0, 72]",38.4,9829130,20160000,0.4875560515873016
"[2, 5, 6, 0, 73]",38.8,9871699,20160000,0.48966760912698415
"[2, 5, 6, 0, 74]",38.8,9871699,20160000,0.48966760912698415
"[2, 5, 6, 0, 75]",38.8,9871699,20160000,0.48966760912698415
"[2, 5, 6, 0, 76]",38.8,9871699,20160000,0.48966760912698415
"[2, 5, 6, 0, 77]",38.8,9871699,20160000,0.48966760912698415
"[2, 5, 6, 0, 78]",37.8,9809656,20160000,0.48659007936507936
"[2, 5, 6, 0, 79]",33.7,9790327,20160000,0.4856312996031746
"[2, 5, 6, 0, 80]",33.7,9790327,20160000,0.4856312996031746
"[2, 5, 6, 0, 81]",33.7,9790327,20160000,0.4856312996031746
"[2, 5, 6, 0, 82]",33.7,9790327,20160000,0.4856312996031746
"[2, 5, 6, 0, 83]",33.7,9790327,20160000,0.4856312996031746
"[2, 5, 6, 0, 84]",39.4,9784204,20160000,0.48532757936507936
"[2, 5, 6, 0, 85]",38.4,9761665,20160000,0.48420957341269844
"[2, 5, 6, 0, 86]",38.4,9761665,20160000,0.48420957341269844
"[2, 5, 6, 0, 87]",38.4,9761665,20160000,0.48420957341269844
"[2, 5, 6, 0, 88]",38.4,9761665,20160000,0.48420957341269844
"[2, 5, 6, 0, 89]",38.4,9761665,20160000,0.48420957341269844
"[2, 5, 6, 0, 90]",37.8,9744973,20160000,0.48338159722222224
"[2, 5, 6, 0, 91]",37.8,9744973,20160000,0.48338159722222224
"[2, 5, 6, 0, 92]",37.8,9744973,20160000,0.48338159722222224
"[2, 5, 6, 0, 93]",37.8,9744973,20160000,0.48338159722222224
"[2, 5, 6, 0, 94]",37.8,9744973,20160000,0.48338159722222224
"[2, 5, 6, 0, 95]",39.4,9723157,20160000,0.48229945436507937
"[2, 5, 6, 0, 96]",39.4,9723157,20160000,0.48229945436507937
"[2, 5, 6, 0, 97]",39.4,9723157,20160000,0.48229945436507937
"[2, 5, 6, 0, 98]",39.4,9723157,20160000,0.48229945436507937
"[2, 5, 6, 0, 99]",39.4,9723157,20160000,0.48229945436507937
"[2, 5, 6, 0, 100]",41.0,9650725,20160000,0.4787065972222222
"[2, 5, 6, 0, 101]",41.6,9601117,20160000,0.47624588293650794
"[2, 5, 6, 0, 102]",41.1,9566305,20160000,0.47451909722222224
"[2, 5, 6, 0, 103]",41.4,9592909,20160000,0.47583874007936505
"[2, 5, 6, 1, 103]",41.9,9572607,20160000,0.4748316964285714
"[2, 5, 6, 2, 103]",41.6,9563555,20160000,0.4743826884920635
"[2, 5, 6, 3, 103]",42.1,9556411,20160000,0.4740283234126984
"[2, 5, 6, 4, 103]",41.4,9518454,20160000,0.4721455357142857
"[2, 5, 6, 5, 103]",41.4,9518454,20160000,0.4721455357142857
"[2, 5, 6, 6, 103]",41.4,9518454,20160000,0.4721455357142857
"[2, 5, 6, 7, 103]",41.4,9518454,20160000,0.4721455357142857
"[2, 5, 6, 8, 103]",41.4,9518454,20160000,0.4721455357142857
"[2, 5, 6, 9, 103]",41.9,9500872,20160000,0.4712734126984127
"[2, 5, 6, 10, 103]",41.9,9500872,20160000,0.4712734126984127
"[2, 5, 6, 11, 103]",41.9,9500872,20160000,0.4712734126984127
"[2, 5, 6, 12, 103]",41.9,9500872,20160000,0.4712734126984127
"[2, 5, 6, 13, 103]",41.9,9500872,20160000,0.4712734126984127
"[2, 5, 6, 14, 103]",41.6,9493286,20160000,0.470897123015873
"[2, 5, 6, 15, 103]",41.6,9493286,20160000,0.470897123015873
"[2, 5, 6, 16, 103]",41.6,9493286,20160000,0.470897123015873
"[2, 5, 6, 17, 103]",41.6,9493286,20160000,0.470897123015873
"[2, 5, 6, 18, 103]",41.6,9493286,20160000,0.470897123015873
"[2, 5, 6, 19, 103]",42.1,9483414,20160000,0.4704074404761905
"[2, 5, 6, 20, 103]",42.1,9483414,20160000,0.4704074404761905
